Country,Type,Year,AQI
"Ordino, Andorra",City,2018,7.35
"Lobuni, Ethiopia",City,2018,7.3
"Verneuil-Les-Bois, France",City,2018,7.1
"Plauen, Germany",City,2018,8.3
"Banda Aceh, Indonesia",City,2018,7.3
"Mobara, Japan",City,2018,9.5
"Sakura, Japan",City,2018,9.8
"Kumakogen, Japan",City,2018,8.4
"Kitami, Japan",City,2018,6.866666666666667
"Kitaibaraki, Japan",City,2018,9.0
"Doiharamachi, Japan",City,2018,7.3
"Wajima, Japan",City,2018,7.8
"Takeyamacho, Japan",City,2018,7.3
"Hisai-motomachi, Japan",City,2018,7.3
"Urretxu, Spain",City,2018,7.0
"Digana, Sri Lanka",City,2018,7.949999999999999
"Visby, Sweden",City,2018,7.3
"Wattwil, Switzerland",City,2018,6.866666666666667
"Phoenix, USA",City,2018,8.6
"Atascadero, USA",City,2018,7.2
"Atherton, USA",City,2018,9.6
"Calipatria, USA",City,2018,7.733333333333333
"Corte Madera, USA",City,2018,7.766666666666667
"Los Altos, USA",City,2018,7.8999999999999995
"Los Altos Hills, USA",City,2018,7.3
"San Anselmo, USA",City,2018,7.833333333333333
"San Rafael, USA",City,2018,11.2
"Santa Margarita, USA",City,2018,7.966666666666668
"Trabuco Canyon, USA",City,2018,5.466666666666666
"Edwards, USA",City,2018,7.1
"El Jebel, USA",City,2018,7.3
"Montrose, USA",City,2018,7.3
"New Castle, USA",City,2018,7.55
"Boca Pointe, USA",City,2018,7.25
"Fort Myers, USA",City,2018,7.333333333333333
"Naples, USA",City,2018,8.2
"Warm Mineral Ekurhuleni, USA",City,2018,7.3
"Preston, USA",City,2018,7.3
"LaPlace, USA",City,2018,8.3
"Amesbury, USA",City,2018,8.166666666666666
"Chicopee, USA",City,2018,6.6000000000000005
"Holland, USA",City,2018,7.3
"Harrisburg, USA",City,2018,9.916666666666666
"Springfield, USA",City,2018,9.0
"West Linn, USA",City,2018,7.3
"Moretown, USA",City,2018,7.3
"Palmerston, Australia",City,2018,6.95
"Sankt Oswald bei Freistadt, Austria",City,2018,7.566666666666666
"Barrie, Canada",City,2018,7.9
"Oakville, Canada",City,2018,7.5
"Parc Tremblay, Canada",City,2018,7.2
"Ngari, China",City,2018,14.1
"Andechs, Germany",City,2018,10.9
"Annaberg-Buchholz, Germany",City,2018,7.2
"Netzschkau, Germany",City,2018,7.4
"Rialto, Ireland",City,2018,7.566666666666666
"Torino, Italy",City,2018,12.1
"Hirosaki, Japan",City,2018,9.2
"Katori, Japan",City,2018,8.4
"Togane, Japan",City,2018,9.2
"Asahikawa, Japan",City,2018,9.2
"Matsuto, Japan",City,2018,7.2
"Nanao, Japan",City,2018,11.2
"Ina, Japan",City,2018,8.5
"Miyakojima, Japan",City,2018,8.1
"Kashiwara, Japan",City,2018,13.5
"Toyonaka, Japan",City,2018,13.9
"Hinohara, Japan",City,2018,7.550000000000001
"Vaduz, Liechtenstein",City,2018,7.2
"Port of Spain, Trinidad and Tobago",City,2018,7.2
"Colchester, United Kingdom",City,2018,10.0
"Chandler, USA",City,2018,7.633333333333333
"Glendale, USA",City,2018,7.2
"Arroyo Grande, USA",City,2018,9.6
"Cambria, USA",City,2018,8.633333333333335
"Emerald Hills, USA",City,2018,7.533333333333334
"Fairfax, USA",City,2018,8.7
"Lake Arrowhead, USA",City,2018,8.066666666666666
"San Mateo, USA",City,2018,7.7
"Santa Cruz, USA",City,2018,8.5
"Santa Ynez, USA",City,2018,6.65
"Solvang, USA",City,2018,7.2
"Tamalpais Valley, USA",City,2018,7.2
"Carbondale, USA",City,2018,6.433333333333334
"Palisade, USA",City,2018,6.233333333333333
"Redlands, USA",City,2018,8.0
"Groton, USA",City,2018,6.0
"Davie, USA",City,2018,7.2
"Ridge Wood Heights, USA",City,2018,7.2
"Chelmsford, USA",City,2018,7.15
"Fall River, USA",City,2018,7.5
"Sidney, USA",City,2018,6.35
"Cottage Grove, USA",City,2018,8.4
"Lane, USA",City,2018,7.2
"Newberg, USA",City,2018,7.2
"Burlington, USA",City,2018,6.6
"Bryn Mawr-Skyway, USA",City,2018,7.2
"Maltby, USA",City,2018,7.2
"Venersborg, USA",City,2018,7.2
"Wellpinit, USA",City,2018,8.5
"Woodland, USA",City,2018,10.98
"Woods Creek, USA",City,2018,7.2
"Medford, USA",City,2018,6.6
"Yellowstone National Park, USA",City,2018,4.3
"General Pico, Argentina",City,2018,7.1
"Moe, Australia",City,2018,6.4
"Fort Mackay, Canada",City,2018,6.466666666666666
"Polaca, Croatia",City,2018,10.9
"Lons-le-Saunier, France",City,2018,10.1
"Perpignan, France",City,2018,7.5
"Roscommon, Ireland",City,2018,7.466666666666666
"Kyonan, Japan",City,2018,7.5
"Obama, Japan",City,2018,12.1
"Kyōtango, Japan",City,2018,10.9
"Tome, Japan",City,2018,7.35
"Suwa, Japan",City,2018,9.9
"Kameda-honcho, Japan",City,2018,7.1
"Gjakove, Kosovo",City,2018,15.700000000000001
"Tawau, Malaysia",City,2018,7.466666666666666
"Kapit, Malaysia",City,2018,7.666666666666667
"Chetumal, Mexico",City,2018,7.1
"Whangarei, New Zealand",City,2018,7.1
"Almería, Spain",City,2018,5.75
"Almassora, Spain",City,2018,8.7
"Villar del Arzobispo, Spain",City,2018,8.2
"Linköping, Sweden",City,2018,7.1
"Västerås, Sweden",City,2018,6.6
"Ko Kut, Thailand",City,2018,7.1
"Birkenhead, United Kingdom",City,2018,8.3
"Helsby, United Kingdom",City,2018,7.05
"Saline, United Kingdom",City,2018,6.933333333333333
"Newport, United Kingdom",City,2018,8.200000000000001
"Ben Lomond, USA",City,2018,8.533333333333333
"Big Bear, USA",City,2018,7.966666666666666
"Cupertino, USA",City,2018,7.366666666666667
"Edwards Air Force Base, USA",City,2018,7.1
"Half Moon Bay, USA",City,2018,7.033333333333334
"Kentfield, USA",City,2018,8.0
"Ross, USA",City,2018,7.1
"Scotts Valley, USA",City,2018,7.1
"Sonoma, USA",City,2018,7.833333333333333
"Thermal, USA",City,2018,7.1
"Basalt, USA",City,2018,7.1
"Colorado Ekurhuleni, USA",City,2018,7.1
"Frisco, USA",City,2018,9.85
"Walsenburg, USA",City,2018,7.1
"Felton, USA",City,2018,6.6
"Belle Glade, USA",City,2018,8.2
"Malta, USA",City,2018,6.3
"Hillsboro, USA",City,2018,8.1
"Lake Oswego, USA",City,2018,8.733333333333334
"Catawba, USA",City,2018,7.1
"Algona, USA",City,2018,7.1
"Marysville, USA",City,2018,8.2
"Ridgefield, USA",City,2018,7.1
"Carlton, Australia",City,2018,7.8
"Churchill, Australia",City,2018,6.4
"Perth, Australia",City,2018,7.540000000000001
"Ardrossan, Canada",City,2018,6.066666666666666
"Fort McMurray, Canada",City,2018,6.266666666666667
"Smithers, Canada",City,2018,8.666666666666666
"Ancaster, Canada",City,2018,7.0
"St. Catharines, Canada",City,2018,7.1
"Brest, France",City,2018,7.15
"Issoudun, France",City,2018,7.6
"Thionville, France",City,2018,10.6
"Montabaur, Germany",City,2018,7.1000000000000005
"Carlow, Ireland",City,2018,7.433333333333333
"Locri, Italy",City,2018,7.0
"Yurihonjo, Japan",City,2018,9.2
"Ichinomiya, Japan",City,2018,9.3
"Tateyama, Japan",City,2018,11.1
"Tomakomai, Japan",City,2018,9.6
"Hokota, Japan",City,2018,7.7
"Hakusan, Japan",City,2018,11.1
"Komatsu, Japan",City,2018,10.7
"Tsubata, Japan",City,2018,7.0
"Uchinada, Japan",City,2018,7.7
"Minamiashigara, Japan",City,2018,8.0
"Okaya, Japan",City,2018,7.433333333333333
"Niitsuhoncho, Japan",City,2018,7.0
"Niimi, Japan",City,2018,9.3
"Higashichichibu, Japan",City,2018,12.5
"Fuji-yoshida, Japan",City,2018,7.0
"Wainuiomata, New Zealand",City,2018,7.6
"Brevik, Norway",City,2018,7.4
"Melgaço, Portugal",City,2018,5.8
"Galati, Romania",City,2018,7.0
"Chesterfield, United Kingdom",City,2018,9.7
"Royal Leamington Spa, United Kingdom",City,2018,11.0
"York, United Kingdom",City,2018,9.8
"Gilbert, USA",City,2018,6.633333333333333
"Boulder Creek, USA",City,2018,11.8
"Corralitos, USA",City,2018,7.0
"Eureka, USA",City,2018,8.416666666666666
"Fortuna, USA",City,2018,6.85
"Larkspur, USA",City,2018,7.0
"Marina, USA",City,2018,7.0
"Monte Sereno, USA",City,2018,7.0
"Sebastopol, USA",City,2018,8.6
"Tamalpais-Homestead Valley, USA",City,2018,7.0
"Pagosa Ekurhuleni, USA",City,2018,7.0
"Clearwater, USA",City,2018,7.133333333333333
"Laurel, USA",City,2018,7.5
"Laurel, USA",City,2018,9.3
"Nantucket, USA",City,2018,7.0
"Apple Valley, USA",City,2018,7.4
"Shakopee, USA",City,2018,6.7
"Belton, USA",City,2018,6.6
"Addison, USA",City,2018,6.333333333333333
"Westbury, USA",City,2018,6.566666666666666
"Garden Home-Whitford, USA",City,2018,7.0
"Portland, USA",City,2018,6.9
"Brookings, USA",City,2018,7.4
"Cle Elum, USA",City,2018,6.05
"Wenatchee, USA",City,2018,10.8
"Cornwall, Canada",City,2018,6.4
"Charette, Canada",City,2018,6.9
"Tingwick, Canada",City,2018,6.9
"Paray le Fresil, France",City,2018,7.4
"Le Creusot, France",City,2018,7.3
"Kayu Agung, Indonesia",City,2018,6.9
"Dollymount, Ireland",City,2018,6.75
"Ono, Japan",City,2018,10.7
"Kodatsuno, Japan",City,2018,6.9
"Kamaishi, Japan",City,2018,8.9
"Niigata, Japan",City,2018,9.1
"Blaarthem, Netherlands",City,2018,6.9
"Caudete de las Fuentes, Spain",City,2018,5.7
"Beromunster, Switzerland",City,2018,6.550000000000001
"Marston Green, United Kingdom",City,2018,6.9
"Aptos, USA",City,2018,7.866666666666667
"Hillsborough, USA",City,2018,8.266666666666666
"Manchester, USA",City,2018,6.825
"Seeley, USA",City,2018,6.9
"Sherman, USA",City,2018,7.066666666666667
"Jupiter, USA",City,2018,5.85
"Bar Harbor, USA",City,2018,4.1
"Presque Isle, USA",City,2018,5.2
"Germfask, USA",City,2018,5.6
"Marshall, USA",City,2018,6.1
"Alstead, USA",City,2018,6.9
"Agness, USA",City,2018,6.9
"Baker City, USA",City,2018,8.3
"Madras, USA",City,2018,9.266666666666666
"Raleigh Hills, USA",City,2018,6.9
"Sweet Home, USA",City,2018,8.2
"Canton, USA",City,2018,5.7
"Federal Way, USA",City,2018,7.866666666666667
"Shoreline, USA",City,2018,6.9
"Vancouver, USA",City,2018,8.2
"White Center, USA",City,2018,6.9
"White Salmon, USA",City,2018,6.9
"Longford, Australia",City,2018,11.6
"Geraldton, Australia",City,2018,7.366666666666667
"Joondalup, Australia",City,2018,8.3
"Clairmont, Canada",City,2018,7.033333333333334
"Sunnybrook, Canada",City,2018,6.55
"Duncan, Canada",City,2018,7.833333333333333
"North Saanich, Canada",City,2018,6.8
"Parksville, Canada",City,2018,8.266666666666667
"Rouyn-Noranda, Canada",City,2018,6.8
"Whitehorse, Canada",City,2018,6.8
"Tartu, Estonia",City,2018,6.8999999999999995
"Lohja, Finland",City,2018,6.2
"Saint-Nazaire-le-Desert, France",City,2018,5.7
"Mere, France",City,2018,7.6
"Goslar, Germany",City,2018,7.1
"Choshi, Japan",City,2018,6.75
"Gujo, Japan",City,2018,6.8
"Sapporo, Japan",City,2018,7.3
"Sumoto, Japan",City,2018,9.4
"Sugo, Japan",City,2018,6.8
"Kurihara, Japan",City,2018,8.4
"Sendai, Japan",City,2018,9.0
"Kashiwazaki, Japan",City,2018,6.8
"Minamiuonuma, Japan",City,2018,9.4
"Midorigaoka, Japan",City,2018,6.8
"Tonsberg, Norway",City,2018,6.366666666666667
"Sines, Portugal",City,2018,5.9
"Los Barrios, Spain",City,2018,6.8
"Salamanca, Spain",City,2018,6.1
"Pradejón, Spain",City,2018,9.033333333333333
"Patones, Spain",City,2018,7.0
"Viver, Spain",City,2018,6.3
"Newton, United Kingdom",City,2018,6.8
"Kotzebue, USA",City,2018,6.8
"Barstow, USA",City,2018,7.666666666666667
"El Granada, USA",City,2018,6.8
"Imperial, USA",City,2018,6.8
"Littlerock, USA",City,2018,8.1
"Lompoc, USA",City,2018,6.8
"Los Gatos, USA",City,2018,6.366666666666667
"Saratoga, USA",City,2018,7.533333333333334
"Soquel, USA",City,2018,8.366666666666667
"Westmorland, USA",City,2018,8.3
"Micanopy, USA",City,2018,7.1000000000000005
"Lynn, USA",City,2018,7.0
"Ware, USA",City,2018,7.0
"Red Lake, USA",City,2018,6.3
"Stilwell, USA",City,2018,7.5
"Waco, USA",City,2018,6.9
"Blaine, USA",City,2018,8.3
"New Norfolk, Australia",City,2018,9.3
"Somme-Leuze, Belgium",City,2018,9.1
"Viroinval, Belgium",City,2018,8.9
"Grande Prairie, Canada",City,2018,6.633333333333333
"Campbell River, Canada",City,2018,7.699999999999999
"Huntingdon, Canada",City,2018,6.7
"Prades, France",City,2018,6.7
"Barone, Italy",City,2018,6.7
"Hakodate, Japan",City,2018,8.7
"Kasama, Japan",City,2018,9.0
"Toba, Japan",City,2018,9.0
"Hakuba, Japan",City,2018,7.6
"Maki, Japan",City,2018,6.7
"Oyabe, Japan",City,2018,9.4
"Santiago de Queretaro, Mexico",City,2018,7.3999999999999995
"Breña Baja, Spain",City,2018,6.7
"As Pontes de Garcia Rodriguez, Spain",City,2018,6.7
"Alfaro, Spain",City,2018,7.699999999999999
"Chaguanas, Trinidad and Tobago",City,2018,6.7
"Linlithgow, United Kingdom",City,2018,6.233333333333333
"Buellton, USA",City,2018,6.7
"Fetters Hot Ekurhuleni-Agua Caliente, USA",City,2018,6.7
"Fort Bragg, USA",City,2018,6.7
"Garberville, USA",City,2018,7.966666666666666
"Salinas, USA",City,2018,6.5
"Woodacre, USA",City,2018,7.033333333333332
"Madisonville, USA",City,2018,6.9
"Fraser, USA",City,2018,7.35
"Virginia, USA",City,2018,5.8
"West Yellowstone, USA",City,2018,6.25
"Galloway, USA",City,2018,7.1
"Spruce Pine, USA",City,2018,5.6
"Eugene, USA",City,2018,7.1
"Wasco, USA",City,2018,6.7
"Stanley, USA",City,2018,4.8
"Bothell, USA",City,2018,7.966666666666668
"Perth, Australia",City,2018,9.3
"Mitcham, Australia",City,2018,7.900000000000001
"James River Bridge, Canada",City,2018,5.833333333333333
"Medicine Hat, Canada",City,2018,7.1
"Abbotsford, Canada",City,2018,7.2
"Cobble Hill, Canada",City,2018,8.0
"Fort Smith, Canada",City,2018,6.599999999999999
"Newmarket, Canada",City,2018,6.4
"Thunder Bay, Canada",City,2018,6.1
"Saguenay, Canada",City,2018,6.6
"Swift Current, Canada",City,2018,6.6
"Bastia, France",City,2018,7.8
"Saint-Michel-l'Observatoire, France",City,2018,6.2
"Simmerath, Germany",City,2018,6.6
"Schwartenberg, Germany",City,2018,6.6
"Civitanova Alta, Italy",City,2018,7.766666666666668
"Obihiro, Japan",City,2018,6.033333333333334
"Otaru, Japan",City,2018,8.7
"Suzu, Japan",City,2018,7.9
"Saku, Japan",City,2018,10.9
"Toyono, Japan",City,2018,10.1
"Kawajima, Japan",City,2018,13.9
"Curtis, Spain",City,2018,6.6
"Blue Lake, USA",City,2018,6.6
"Brawley, USA",City,2018,6.6
"Cloverdale, USA",City,2018,6.6
"Del Rey Oaks, USA",City,2018,6.6
"Healdsburg, USA",City,2018,7.966666666666666
"Helendale, USA",City,2018,7.233333333333334
"King City, USA",City,2018,6.6
"Lancaster, USA",City,2018,7.3
"Mill Valley, USA",City,2018,6.8999999999999995
"Salida, USA",City,2018,8.975
"Pompano Beach, USA",City,2018,6.233333333333333
"Safety Harbor, USA",City,2018,7.166666666666667
"Beltsville, USA",City,2018,6.8
"Ayer, USA",City,2018,6.6
"Bay City, USA",City,2018,7.2
"Kearney, USA",City,2018,6.5
"Los Alamos, USA",City,2018,5.933333333333333
"Navajo, USA",City,2018,6.6
"Holtsville, USA",City,2018,7.0
"Batavia, USA",City,2018,7.1
"Beaverton, USA",City,2018,6.5
"Enoch, USA",City,2018,5.533333333333334
"Bennington, USA",City,2018,6.1
"Fall City, USA",City,2018,6.6
"Sequim, USA",City,2018,6.6
"North Maclean, Australia",City,2018,6.5
"Heathfield, Australia",City,2018,5.95
"Hadspen, Australia",City,2018,10.2
"Conklin, Canada",City,2018,5.6000000000000005
"Tomahawk, Canada",City,2018,8.8
"Oshawa, Canada",City,2018,6.6
"Saint-Zéphirin-de-Courval, Canada",City,2018,6.433333333333334
"Calama, Chile",City,2018,13.9
"Yakeshi, China",City,2018,6.5
"Fontainebleau, France",City,2018,7.7
"Katsuura, Japan",City,2018,9.1
"Katsunaicho, Japan",City,2018,6.5
"Wakuya, Japan",City,2018,8.9
"Naha, Japan",City,2018,7.25
"Elverum, Norway",City,2018,7.6
"Mundaka, Spain",City,2018,7.0
"Broxburn, United Kingdom",City,2018,6.866666666666667
"Cuba, USA",City,2018,4.9
"Flagstaff, USA",City,2018,6.5
"San Carlos, USA",City,2018,7.5249999999999995
"Tempe, USA",City,2018,7.8
"Day Valley, USA",City,2018,6.5
"Del Monte Forest, USA",City,2018,6.5
"Desert Shores, USA",City,2018,6.5
"Highlands-Baywood Park, USA",City,2018,6.5
"Lexington Hills, USA",City,2018,6.5
"St. Helena, USA",City,2018,8.833333333333334
"Palmetto, USA",City,2018,6.5
"Kalaoa, USA",City,2018,6.5
"Union Hill, USA",City,2018,6.5
"Waldoboro, USA",City,2018,6.5
"Lambert, USA",City,2018,6.7
"Londonderry, USA",City,2018,5.3
"Albuquerque, USA",City,2018,5.6
"Utica, USA",City,2018,5.6
"Cannon Beach, USA",City,2018,6.5
"Interior, USA",City,2018,6.6
"Fredericksburg, USA",City,2018,7.2
"Brier, USA",City,2018,7.7
"Snoqualmie, USA",City,2018,7.95
"Westport, USA",City,2018,8.133333333333333
"Crandon, USA",City,2018,4.9
"Flinders View, Australia",City,2018,6.4
"Geeveston, Australia",City,2018,7.9
"Alberta Beach, Canada",City,2018,5.833333333333333
"Peyrusse Vieille, France",City,2018,7.1
"Reykjavik, Iceland",City,2018,6.366666666666667
"Chapelizod, Ireland",City,2018,6.45
"Shinshiro, Japan",City,2018,8.133333333333333
"Shima, Japan",City,2018,9.5
"Hirosemachi, Japan",City,2018,6.4
"Shimamoto, Japan",City,2018,9.1
"Shingu, Japan",City,2018,9.3
"Gjovik, Norway",City,2018,8.4
"Gateshead, United Kingdom",City,2018,7.3
"Harmondsworth, United Kingdom",City,2018,5.166666666666667
"Maidstone, United Kingdom",City,2018,6.4
"Saltash, United Kingdom",City,2018,8.4
"Sunderland, United Kingdom",City,2018,8.5
"Cupar, United Kingdom",City,2018,6.599999999999999
"Bolinas, USA",City,2018,6.4
"Morro Bay, USA",City,2018,6.466666666666666
"Point Arena, USA",City,2018,6.35
"Portola Valley, USA",City,2018,7.0
"Yermo, USA",City,2018,5.7
"Cortez, USA",City,2018,6.4
"Glenwood Ekurhuleni, USA",City,2018,6.4
"Palm Beach Gardens, USA",City,2018,6.4
"Cambridge, USA",City,2018,6.2
"Enterprise, USA",City,2018,7.540000000000001
"Hobbs, USA",City,2018,7.6
"White Plains, USA",City,2018,5.9
"Corbett, USA",City,2018,9.333333333333334
"Salem, USA",City,2018,7.8
"Awendaw, USA",City,2018,6.1
"Pierre, USA",City,2018,4.5
"Kanab, USA",City,2018,6.4
"Ashland, USA",City,2018,9.141666666666667
"Wollongong, Australia",City,2018,7.3
"Woolloongabba, Australia",City,2018,7.7
"Morwell, Australia",City,2018,6.5
"Port Melbourne, Australia",City,2018,7.366666666666667
"Bezanson, Canada",City,2018,5.699999999999999
"Peace River, Canada",City,2018,6.3
"Saint Lina, Canada",City,2018,5.533333333333334
"Oak Bay, Canada",City,2018,6.3
"Mont-saint-michel, Canada",City,2018,6.3
"Saint-Faustin-Lac-Carré, Canada",City,2018,5.433333333333334
"Rikaze, China",City,2018,6.3
"Ulvila, Finland",City,2018,6.3
"Vantaa, Finland",City,2018,7.3
"Aurillac, France",City,2018,6.1000000000000005
"Les Mazures, France",City,2018,7.3
"Schwabische Alb, Germany",City,2018,6.833333333333333
"Gero, Japan",City,2018,6.666666666666667
"Hitachi, Japan",City,2018,10.5
"Nasushiobara, Japan",City,2018,8.5
"Iztacalco, Mexico",City,2018,6.566666666666666
"Monfero, Spain",City,2018,6.3
"Zorita del Maestrazgo, Spain",City,2018,6.6
"Lamesley, United Kingdom",City,2018,6.3
"Cathedral City, USA",City,2018,6.633333333333333
"Fort Irwin, USA",City,2018,6.3
"Monterey, USA",City,2018,6.75
"Occidental, USA",City,2018,6.566666666666666
"Palm Ekurhuleni, USA",City,2018,6.3
"San Luis Obispo, USA",City,2018,7.6
"Trinidad, USA",City,2018,7.6000000000000005
"Woodside, USA",City,2018,6.699999999999999
"Alamosa, USA",City,2018,6.3
"Springfield, USA",City,2018,7.7
"Gilford, USA",City,2018,6.3
"Medora, USA",City,2018,6.3
"Benton, USA",City,2018,7.733333333333334
"Amarillo, USA",City,2018,6.0
"Hyde Park, USA",City,2018,6.6000000000000005
"Burien, USA",City,2018,7.966666666666668
"Duvall, USA",City,2018,7.333333333333333
"Edmonds, USA",City,2018,6.3
"Mercer Island, USA",City,2018,6.3
"Monroe, USA",City,2018,8.877777777777778
"Rosalia, USA",City,2018,6.5
"Sudden Valley, USA",City,2018,6.3
"Newcastle, Australia",City,2018,7.9
"Deception Bay, Australia",City,2018,6.2
"Coquitlam, Canada",City,2018,6.2
"New Westminster, Canada",City,2018,7.266666666666667
"West End, Canada",City,2018,6.2
"Samarinda, Indonesia",City,2018,6.2
"Wellington City, New Zealand",City,2018,6.0
"Boonville, USA",City,2018,7.050000000000001
"Carmel-by-the-Sea, USA",City,2018,6.2
"Desert Hot Ekurhuleni, USA",City,2018,6.2
"Inverness, USA",City,2018,6.2
"Morongo Valley, USA",City,2018,6.2
"Palmdale, USA",City,2018,7.033333333333334
"Pescadero, USA",City,2018,6.533333333333332
"Cornwall, USA",City,2018,5.733333333333333
"Siler City, USA",City,2018,7.533333333333332
"Gold Beach, USA",City,2018,6.2
"Bastrop, USA",City,2018,6.2
"Mountlake Terrace, USA",City,2018,7.266666666666667
"Olympia, USA",City,2018,7.033333333333334
"Tacoma, USA",City,2018,7.9
"Darwin, Australia",City,2018,6.1
"Cannon Hill, Australia",City,2018,7.9
"Bertrix, Belgium",City,2018,9.1
"Red Deer, Canada",City,2018,9.7
"Hope, Canada",City,2018,5.466666666666666
"Belleville, Canada",City,2018,6.4
"Saint-Denis, France",City,2018,9.0
"La Paz, Mexico",City,2018,6.1
"Trondheim, Norway",City,2018,6.4
"Knysna, South Africa",City,2018,6.1
"Hedemora, Sweden",City,2018,5.85
"Teufen, Switzerland",City,2018,6.1
"Hinwil, Switzerland",City,2018,6.1
"Irvine, United Kingdom",City,2018,6.8
"College, USA",City,2018,6.1
"Surprise, USA",City,2018,5.566666666666666
"Idyllwild-Pine Cove, USA",City,2018,6.1
"Niland, USA",City,2018,6.1
"Del Norte, USA",City,2018,6.1
"Rifle, USA",City,2018,4.8
"Merritt Island, USA",City,2018,5.900000000000001
"La Grande, USA",City,2018,8.5
"Camas, USA",City,2018,6.1
"Lakewood, USA",City,2018,11.8
"Langley, USA",City,2018,6.1
"Manchester, USA",City,2018,6.825
"Port Orchard, USA",City,2018,6.1
"Silverdale, USA",City,2018,6.3
"Woodway, USA",City,2018,6.1
"Pinedale, USA",City,2018,4.5
"Latrobe, Australia",City,2018,8.533333333333333
"Melton, Australia",City,2018,4.7
"Warragul, Australia",City,2018,6.0
"Mission, Canada",City,2018,6.566666666666666
"Kotka, Finland",City,2018,5.466666666666666
"Klingenthal, Germany",City,2018,6.3
"Harzgerode, Germany",City,2018,6.3
"Okinawa, Japan",City,2018,6.3
